host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month,n_bathrooms,bath_shared,emailhost_verification,phonehost_verification,photographerhost_verification,work_emailhost_verification,neighbourhood_cleansed_Arbutus Ridge,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_Unspecified,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,alarm_amenitie,dryer_amenitie,parking_amenitie,water_amenitie,coffee_amenitie,material_amenitie,grill_amenitie,wine_amenitie,backyard_amenitie,pool_amenitie
2010-04-04,False,True,True,49.28052,-123.12691,2,1.0,1.0,377.0,2,5,2,2,5,5,2.0,5.0,30,60,90,365,1,0,0,2014-08-04,2014-08-04,4.0,4.0,4.0,5.0,5.0,5.0,4.0,True,False,0.01,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2012-05-24,True,True,True,49.28062,-123.11815,4,1.0,3.0,131.0,31,365,31,31,365,365,31.0,365.0,12,28,41,254,162,3,0,2012-07-01,2023-02-10,4.92,4.95,4.84,4.91,4.93,4.97,4.8,False,False,1.24,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2012-05-25,False,True,True,49.25099,-123.07457,8,4.0,4.0,375.0,9,180,9,9,180,180,9.0,180.0,9,9,9,66,35,4,0,2012-07-19,2022-08-28,4.7,4.79,4.7,4.78,4.84,4.75,4.63,True,False,0.27,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2012-05-30,False,True,True,49.27741,-123.12292,4,1.0,1.0,170.0,30,1125,30,30,1125,1125,30.0,1125.0,30,60,90,365,3,0,0,2013-06-03,2020-07-30,5.0,4.67,5.0,5.0,5.0,4.67,4.67,False,False,0.03,1.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2012-06-16,True,True,True,49.25759,-123.06393,6,3.0,3.0,429.0,1,1125,1,1,1125,1125,1.0,1125.0,23,50,68,290,67,30,3,2013-08-21,2023-03-11,4.9,4.85,4.97,4.97,4.87,4.93,4.57,True,True,0.58,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2011-04-21,True,True,True,49.27917,-123.06246,2,1.0,1.0,80.0,30,1125,6,30,1125,1125,29.7,1125.0,0,0,0,28,194,4,0,2012-07-13,2022-10-31,4.89,4.93,4.95,4.97,4.95,4.71,4.88,True,False,1.49,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2012-07-28,True,True,True,49.27999,-123.1075,6,3.0,3.0,622.0,2,365,2,2,365,365,2.0,365.0,14,43,70,118,56,7,0,2013-07-07,2022-07-08,4.96,4.93,4.98,4.93,4.98,4.95,4.85,True,False,0.47,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2012-07-30,False,True,True,49.27066,-123.18291,2,1.0,2.0,250.0,2,7,2,2,7,7,2.0,7.0,27,57,83,355,171,3,0,2012-08-07,2022-09-25,4.76,4.75,4.69,4.9,4.9,4.98,4.71,True,False,1.32,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2011-07-30,True,True,True,49.26775,-123.06862,2,1.0,1.0,61.0,30,92,30,30,1125,1125,30.0,1125.0,0,12,12,204,64,3,0,2012-09-14,2022-10-06,4.88,4.91,4.88,4.94,4.92,4.75,4.88,True,False,0.5,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2012-07-01,False,True,True,49.29178,-123.14175,4,2.0,3.0,150.0,30,1125,30,30,1000,1125,30.0,1124.4,0,22,34,190,70,6,1,2013-06-04,2023-02-19,4.75,4.8,4.54,4.96,4.96,4.9,4.71,True,False,0.59,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2012-05-25,False,True,True,49.2506,-123.07175,1,1.0,1.0,52.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,104,23,1,0,2013-05-13,2022-12-19,4.71,4.76,4.86,5.0,5.0,4.67,4.57,False,False,0.19,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-24,False,True,False,49.24413,-123.11955,2,1.0,1.0,102.0,31,365,31,31,365,365,31.0,365.0,0,0,0,0,27,0,0,2012-12-02,2018-05-06,4.33,4.56,4.44,4.63,4.81,4.63,4.04,True,False,0.22,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-13,False,True,True,49.27945,-123.10875,2,1.0,1.0,140.0,3,60,3,3,60,60,3.0,60.0,0,0,0,0,174,1,0,2012-12-29,2023-01-15,4.8,4.82,4.65,4.88,4.84,4.86,4.8,True,False,1.4,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2012-09-25,True,True,True,49.28104,-123.13621,2,1.0,1.0,135.0,30,120,30,30,120,120,30.0,120.0,1,17,17,168,89,6,0,2013-06-23,2023-01-10,4.76,4.87,4.85,4.78,4.9,4.87,4.71,False,False,0.75,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2012-10-08,False,True,True,49.26026,-123.18195,2,1.0,2.0,155.0,31,365,31,31,365,365,31.0,365.0,23,23,23,199,13,2,0,2013-08-19,2022-10-11,4.92,5.0,5.0,5.0,5.0,5.0,4.92,False,False,0.11,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2012-09-03,False,True,True,49.28059,-123.1364,3,1.0,2.0,201.0,1,1125,1,2,1125,1125,1.1,1125.0,0,9,35,297,184,49,0,2018-05-04,2022-11-27,4.64,4.75,4.51,4.73,4.82,4.98,4.54,True,False,3.11,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2012-10-25,False,True,True,49.25996,-123.16653,4,2.0,2.0,125.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,78,0,0,2013-07-26,2021-01-23,4.86,4.79,4.76,4.93,4.84,4.92,4.86,True,False,0.66,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2010-07-17,True,True,True,49.24438,-123.04453,2,1.0,1.0,66.0,3,13,3,3,13,13,3.0,13.0,8,10,16,16,209,29,2,2013-01-02,2023-02-21,4.78,4.9,4.65,4.9,4.88,4.85,4.89,True,False,1.68,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2012-05-30,False,True,True,49.278350830078125,-123.1224136352539,2,1.0,1.0,195.0,30,1125,30,30,1125,1125,30.0,1125.0,9,39,69,344,7,3,0,2013-08-10,2023-02-04,5.0,5.0,4.86,5.0,5.0,5.0,4.57,False,False,0.06,1.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2012-05-30,False,True,True,49.278350830078125,-123.1224136352539,6,2.0,3.0,220.0,30,1125,30,30,1125,1125,30.0,1125.0,29,59,89,364,9,2,0,2013-03-25,2022-07-31,4.67,4.56,4.67,4.78,4.33,4.78,4.33,False,False,0.07,2.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2012-08-09,True,True,True,49.26186,-123.17438,2,1.0,1.0,100.0,30,365,10,30,1125,1125,26.7,1125.0,2,7,7,193,56,4,0,2013-01-02,2022-12-31,4.78,4.76,4.75,4.91,4.91,4.87,4.69,True,False,0.45,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2012-08-09,True,True,True,49.26355,-123.17326,2,1.0,1.0,86.0,14,90,14,14,1125,1125,14.0,1125.0,1,15,19,250,78,9,0,2012-11-25,2022-12-17,4.88,4.86,4.82,4.95,4.96,4.94,4.77,True,False,0.62,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-08-09,True,True,True,49.26213,-123.17482,3,2.0,3.0,134.0,30,365,30,30,365,365,30.0,365.0,9,15,15,179,3,0,0,2013-02-28,2016-09-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,False,0.02,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2012-11-20,False,True,True,49.28087,-123.13525,1,1.0,1.0,30.0,30,60,30,30,60,60,30.0,60.0,0,0,0,0,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-22,False,True,True,49.25804,-123.12119,2,1.0,1.0,78.0,30,1125,30,30,1125,1125,30.0,1125.0,18,19,19,244,23,0,0,2013-04-08,2021-10-26,4.59,4.64,4.82,4.95,4.82,5.0,4.5,False,False,0.19,1.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2012-12-04,True,True,True,49.28618,-123.05403,2,1.0,1.0,84.0,31,1124,31,31,1124,1124,31.0,1124.0,2,2,2,22,71,5,1,2012-12-31,2023-03-01,4.6,4.5,4.63,4.94,4.99,4.77,4.67,False,False,0.57,1.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2012-04-24,False,True,True,49.25785,-123.12199,2,1.0,1.0,139.0,8,1125,8,8,1125,1125,8.0,1125.0,0,21,46,46,66,11,0,2013-05-16,2022-10-26,4.54,4.77,4.45,4.86,4.83,4.85,4.63,True,False,0.55,1.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2013-01-07,False,True,True,49.27073,-123.16325,5,2.0,2.0,350.0,7,30,7,7,30,30,7.0,30.0,0,0,0,99,35,3,0,2013-02-19,2022-08-14,4.74,4.79,4.74,4.76,4.79,4.91,4.62,True,False,0.29,1.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-01-13,True,True,True,49.24803,-123.18517,2,1.0,1.0,130.0,3,120,3,3,120,120,3.0,120.0,9,13,18,158,245,38,2,2013-02-26,2023-03-11,4.93,4.95,4.93,4.98,4.96,4.83,4.87,True,False,2.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2011-09-23,False,True,False,49.27744,-123.11524,4,2.0,2.0,458.0,30,1125,30,30,1125,1125,30.0,1125.0,30,60,90,365,10,0,0,2013-03-12,2013-09-30,4.2,4.11,4.44,4.22,4.33,4.67,4.11,False,False,0.08,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-02-26,False,True,True,49.23569,-123.10987,4,2.0,2.0,219.0,1,365,1,1,365,365,1.0,365.0,0,0,0,0,7,0,0,2013-07-05,2017-07-21,4.33,4.8,4.2,4.6,4.6,5.0,4.2,True,True,0.06,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-03,True,True,True,49.26648,-123.15939,1,1.0,1.0,121.0,4,30,4,4,30,30,4.0,30.0,12,36,55,115,38,19,0,2021-01-30,2023-02-04,5.0,4.95,4.87,4.97,4.95,5.0,4.89,True,False,1.47,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2011-05-18,False,True,True,49.27489,-123.12654,2,1.0,1.0,80.0,30,365,30,30,365,365,30.0,365.0,0,0,0,0,9,1,0,2015-05-18,2022-05-20,4.78,4.88,4.75,4.75,4.63,4.88,4.11,False,False,0.09,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-05-18,False,True,True,49.28837,-123.12766,4,2.0,2.0,104.0,30,90,30,30,90,90,30.0,90.0,0,0,0,0,15,2,1,2013-07-28,2023-02-13,4.6,4.6,4.6,4.93,4.8,4.8,4.8,False,False,0.13,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-19,False,True,True,49.27804,-123.12531,4,2.0,2.0,280.0,180,365,180,180,365,365,180.0,365.0,30,60,90,365,2,0,0,2014-05-08,2014-05-23,4.0,4.5,3.5,4.0,4.5,4.5,3.5,False,False,0.02,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-19,False,True,True,49.27828,-123.12671,2,1.0,1.0,180.0,180,365,180,180,365,365,180.0,365.0,30,60,90,365,1,0,0,2013-06-02,2013-06-02,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,False,0.01,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-22,False,True,True,49.25674,-123.0874,2,1.0,1.0,90.0,2,120,2,2,120,120,2.0,120.0,4,14,23,148,325,33,4,2013-05-01,2023-03-06,4.79,4.88,4.75,4.97,4.97,4.88,4.84,True,False,2.7,1.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2009-11-23,False,True,True,49.2804,-123.08908,2,1.0,1.0,168.0,30,1125,30,30,1125,1125,30.0,1125.0,0,30,49,274,217,2,0,2013-04-06,2022-10-11,4.8,4.87,4.92,4.86,4.7,4.62,4.81,True,False,1.79,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2013-03-25,True,True,True,49.27747,-123.12098,2,1.0,2.0,70.0,30,365,30,30,365,365,30.0,365.0,0,0,5,82,107,6,1,2013-04-08,2023-02-25,4.85,4.78,4.9,4.95,4.97,4.94,4.86,True,False,0.88,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2013-03-25,True,True,True,49.27703,-123.12692,2,1.0,1.0,70.0,30,365,14,30,365,365,28.8,365.0,0,0,1,27,147,5,1,2013-05-14,2023-02-15,4.74,4.8,4.75,4.97,4.97,4.84,4.76,True,False,1.23,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2012-05-15,True,True,True,49.27241,-123.06332,2,1.0,1.0,125.0,2,125,2,2,1125,1125,2.0,1125.0,20,50,61,203,99,32,2,2013-05-16,2023-02-26,4.85,4.82,4.84,4.95,4.98,4.84,4.8,True,False,0.83,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-04-09,False,True,True,49.24166,-123.0407,2,1.0,1.0,76.0,2,14,2,2,14,14,2.0,14.0,1,1,1,1,75,19,0,2016-05-03,2022-12-11,4.72,4.94,4.6,4.81,4.93,4.69,4.73,True,False,0.9,1.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2011-05-18,False,True,True,49.29258,-123.13446,2,1.0,1.0,73.0,365,365,365,365,365,365,365.0,365.0,0,0,0,0,11,0,0,2014-03-02,2019-03-23,4.45,4.55,4.45,5.0,4.73,5.0,4.64,False,False,0.1,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-02-25,False,True,True,49.26110076904297,-123.1595458984375,8,4.0,9.0,700.0,7,60,3,7,3,1125,6.9,1114.8,0,8,10,62,43,4,0,2013-07-23,2022-12-28,4.83,4.81,4.58,4.94,4.91,4.9,4.71,True,True,0.37,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
